Dst_Port,Protocol,Timestamp,Flow_Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow,Subflow_Bwd_Byts,Flow_Pkts,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Flow_Byts,Bwd Header Len,Fwd_Pkts,Bwd_Pkts,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow_Fwd_Pkts,Subflow Fwd Byts1,Subflow Bwd Pkts,Subflow_Bwd_Pkts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle_Mean,Idle_Std,Idle_Max,Idle_Min,Label
443,6,02-03-2018 09:35,116999334,17,18,939,4769,296,0,55.23529412,87.43892827,1430,0,264.9444444,478.5536385,48.78660249,0.299147002,3441156.882,1.39E+07,5.86E+07,1,1.17E+08,7312458.375,1.99E+07,5.86E+07,111,1.17E+08,6878243.647,1.94E+07,5.86E+07,1,0,0,0,0,352,372,0.145299972,0.15384703,0,1430,158.5555556,355.6045512,126454.5968,0,0,1,1,0,0,0,1,1,163.0857143,55.23529412,264.9444444,0,0,0,0,0,0,17,939,18,4769,8192,180,8,20,168731,150444.0388,275111,62351,5.83E+07,408878.1323,5.86E+07,5.80E+07,Benign
443,6,02-03-2018 09:38,1163,3,0,77,0,46,0,25.66666667,23.45918441,0,0,0,0,66208.08255,2579.535684,581.5,796.9093424,1145,18,1163,581.5,796.9093424,1145,18,0,0,0,0,0,1,0,0,0,60,0,2579.535684,0,0,46,30.75,21.68524844,470.25,0,1,0,0,1,0,0,0,0,41,25.66666667,0,0,0,0,0,0,0,3,77,0,0,258,-1,1,20,0,0,0,0,0,0,0,0,Benign
50343,6,02-03-2018 09:38,44,2,0,0,0,0,0,0,0,0,0,0,0,0,45454.54545,44,0,44,44,44,44,0,44,44,0,0,0,0,0,0,0,0,0,40,0,45454.54545,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,180,-1,0,20,0,0,0,0,0,0,0,0,Benign
443,6,02-03-2018 09:35,118128431,13,12,594,4601,194,0,45.69230769,68.40368486,1430,0,383.4166667,602.974213,43.97755863,0.211634065,4922017.958,1.66E+07,5.89E+07,1,1.18E+08,9844035.917,2.28E+07,5.89E+07,68,1.18E+08,1.07E+07,2.38E+07,5.91E+07,1,0,0,0,0,272,252,0.110049714,0.101584351,0,1430,199.8076923,438.5770645,192349.8415,0,0,1,1,0,0,0,1,0,207.8,45.69230769,383.4166667,0,0,0,0,0,0,13,594,12,4601,8192,176,6,20,304642,210055.9688,453174,156110,5.87E+07,315659.5382,5.89E+07,5.85E+07,Benign
443,6,02-03-2018 09:35,117478434,28,66,1222,69273,333,0,43.64285714,83.07346784,1430,0,1049.590909,597.5183545,600.0675835,0.800146859,1263208.968,8456943.464,5.80E+07,0,1.17E+08,4351053.111,1.55E+07,5.81E+07,96,1.17E+08,1806400.369,1.01E+07,5.81E+07,0,0,0,0,0,572,1332,0.238341618,0.561805242,0,1430,742.0526316,682.9520305,466423.4759,0,0,1,1,0,0,0,1,2,749.9468085,43.64285714,1049.590909,0,0,0,0,0,0,28,1222,66,69273,8192,184,10,20,708694,914160.3746,1355103,62285,5.80E+07,1263.599818,5.80E+07,5.80E+07,Benign
443,6,02-03-2018 09:38,1796,3,0,77,0,46,0,25.66666667,23.45918441,0,0,0,0,42873.05122,1670.378619,898,1244.507935,1778,18,1796,898,1244.507935,1778,18,0,0,0,0,0,1,0,0,0,60,0,1670.378619,0,0,46,30.75,21.68524844,470.25,0,1,0,0,1,0,0,0,0,41,25.66666667,0,0,0,0,0,0,0,3,77,0,0,258,-1,1,20,0,0,0,0,0,0,0,0,Benign
443,6,02-03-2018 09:38,6363,3,0,77,0,46,0,25.66666667,23.45918441,0,0,0,0,12101.21012,471.475719,3181.5,4475.278818,6346,17,6363,3181.5,4475.278818,6346,17,0,0,0,0,0,1,0,0,0,60,0,471.475719,0,0,46,30.75,21.68524844,470.25,0,1,0,0,1,0,0,0,0,41,25.66666667,0,0,0,0,0,0,0,3,77,0,0,258,-1,1,20,0,0,0,0,0,0,0,0,Benign
50350,6,02-03-2018 09:38,0,2,0,0,0,0,0,0,0,0,0,0,0,NaN,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,176,-1,0,20,0,0,0,0,0,0,0,0,Benign
443,6,02-03-2018 09:35,118517283,33,88,1037,98832,225,0,31.42424242,62.88184868,1410,0,1123.090909,533.9003445,842.6534719,1.020948143,987644.025,7459800.907,5.81E+07,0,1.19E+08,3703665.094,1.43E+07,5.81E+07,222,1.18E+08,1362001.644,8749320.238,5.82E+07,0,0,0,0,0,708,1772,0.278440403,0.74250774,0,1410,818.5983607,669.2980986,447959.9448,0,0,1,1,0,0,0,1,2,825.3636364,31.42424242,1123.090909,0,0,0,0,0,0,33,1037,88,98832,8192,123,9,20,1167789,1513265.08,2237829,97749,5.80E+07,133119.9226,5.81E+07,5.79E+07,Benign
443,6,02-03-2018 09:38,299,3,0,77,0,46,0,25.66666667,23.45918441,0,0,0,0,257525.0836,10033.44482,149.5,185.9690835,281,18,299,149.5,185.9690835,281,18,0,0,0,0,0,1,0,0,0,60,0,10033.44482,0,0,46,30.75,21.68524844,470.25,0,1,0,0,1,0,0,0,0,41,25.66666667,0,0,0,0,0,0,0,3,77,0,0,258,-1,1,20,0,0,0,0,0,0,0,0,Benign
50346,6,02-03-2018 09:38,54,3,1,77,0,46,0,25.66666667,23.45918441,0,0,0,0,1425925.926,74074.07407,18,16.52271164,34,1,54,27,36.76955262,53,1,0,0,0,0,0,1,0,0,0,60,20,55555.55556,18518.51852,0,46,24.6,23.27659769,541.8,0,1,0,0,1,0,0,0,0,30.75,25.66666667,0,0,0,0,0,0,0,3,77,1,0,123,0,1,20,0,0,0,0,0,0,0,0,Benign
443,6,02-03-2018 09:35,114908101,21,21,1845,6242,492,0,87.85714286,136.2179451,1410,0,297.2380952,457.3345498,70.3779797,0.365509478,2802636.61,1.23E+07,5.86E+07,0,1.15E+08,5745405.05,1.73E+07,5.86E+07,26,1.15E+08,5744232.6,1.73E+07,5.86E+07,0,0,0,0,0,456,432,0.182754739,0.182754739,0,1410,188.0697674,346.779084,120255.7331,0,0,1,1,0,0,0,1,1,192.547619,87.85714286,297.2380952,0,0,0,0,0,0,21,1845,21,6242,8192,136,9,20,1148082,1486837.671,2199435,96729,5.63E+07,3253891.154,5.86E+07,5.40E+07,Benign
443,6,02-03-2018 09:35,117040944,33,145,2954,180324,841,0,89.51515152,177.9861514,1460,0,1243.613793,492.1031563,1565.930637,1.520835307,661248.2712,6102487.991,5.85E+07,0,1.17E+08,3657529.5,1.41E+07,5.85E+07,9,1.17E+08,812703.2917,6765435.181,5.85E+07,0,0,0,0,0,684,2912,0.281952613,1.238882694,0,1460,1023.899441,639.2813916,408680.6977,0,0,1,1,0,0,0,1,4,1029.651685,89.51515152,1243.613793,0,0,0,0,0,0,33,2954,145,180324,8192,145,14,20,940425,1241803.959,1818513,62337,5.76E+07,1312600.197,5.85E+07,5.66E+07,Benign
50232,6,02-03-2018 09:34,114130065,10,0,512,0,58,0,51.2,18.26228658,0,0,0,0,4.486109773,0.087619332,1.27E+07,1.91E+07,5.73E+07,220038,1.14E+08,1.27E+07,1.91E+07,5.73E+07,220038,0,0,0,0,0,0,0,0,0,200,0,0.087619332,0,0,58,46.54545455,23.20501513,538.4727273,0,0,0,0,1,1,0,0,0,51.2,51.2,0,0,0,0,0,0,0,10,512,0,0,64,-1,9,20,6867670,0,6867670,6867670,2.68E+07,2.22E+07,5.73E+07,7167633,Benign
445,6,02-03-2018 09:38,156771,3,1,0,0,0,0,0,0,0,0,0,0,0,25.51492304,52257,90381.00983,156620,65,156771,78385.5,110732.2148,156685,86,0,0,0,0,0,0,0,0,0,72,32,19.13619228,6.37873076,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0,0,0,0,0,0,0,0,Benign
443,6,02-03-2018 09:38,30148310,10,14,896,4042,570,0,89.6,182.3630079,1460,0,288.7142857,525.5525193,163.7902755,0.796064522,1310796.087,3444909.689,1.00E+07,1,3.01E+07,3349526.667,5003929.133,1.00E+07,171,3.01E+07,2317785.923,4392236.769,1.00E+07,1,0,0,0,0,212,292,0.331693551,0.464370971,0,1460,197.52,416.4276768,173412.01,0,0,1,1,0,0,0,1,1,205.75,89.6,288.7142857,0,0,0,0,0,0,10,896,14,4042,8192,63,6,20,38597.66667,37145.00916,81489,17109,1.00E+07,6646.242272,1.00E+07,1.00E+07,Benign
443,6,02-03-2018 09:38,91,2,0,0,0,0,0,0,0,0,0,0,0,0,21978.02198,91,0,91,91,91,91,0,91,91,0,0,0,0,0,0,0,0,0,40,0,21978.02198,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,252,-1,0,20,0,0,0,0,0,0,0,0,Benign
0,0,02-03-2018 09:36,98211795,59,0,0,0,0,0,0,0,0,0,0,0,0,0.600742508,1693306.81,2126518.085,1.37E+07,91307,9.82E+07,1693306.81,2126518.085,1.37E+07,91307,0,0,0,0,0,0,0,0,0,0,0,0.600742508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,-1,-1,0,0,3.55E+07,3.49E+07,6.02E+07,1.08E+07,1.12E+07,3524355.962,1.37E+07,8703363,Benign
443,6,02-03-2018 09:36,90521893,10,16,946,2805,270,0,94.6,122.2376556,813,0,175.3125,281.9181249,41.4374896,0.287223335,3620875.72,1.25E+07,4.53E+07,0,9.05E+07,1.01E+07,1.99E+07,4.53E+07,102,9.05E+07,6033582.2,1.59E+07,4.53E+07,0,1,0,0,0,200,320,0.110470513,0.176752822,0,813,148.8888889,230.5275444,53142.94872,0,1,0,0,1,0,0,0,1,154.6153846,94.6,175.3125,0,0,0,0,0,0,10,946,16,2805,254,463,5,20,106294.5,3513.613596,108779,103810,4.51E+07,212600.8462,4.53E+07,4.50E+07,Benign
80,6,02-03-2018 09:37,106936376,18,19,5786,11704,1244,0,321.4444444,452.3585541,1460,0,616,624.7007283,163.5551966,0.34600013,2970454.889,1.75E+07,1.05E+08,1,1.07E+08,6290375.059,2.54E+07,1.05E+08,15,1912727,106262.6111,296968.3106,1219625,1,0,0,0,0,372,392,0.168324388,0.177675742,0,1460,460.2631579,558.0549563,311425.3343,0,0,1,1,0,0,0,1,1,472.7027027,321.4444444,616,0,0,0,0,0,0,18,5786,19,11704,8192,513,9,20,0,0,0,0,0,0,0,0,Benign
3389,6,02-03-2018 09:37,119543585,1271,838,57543,31261,856,0,45.27380016,40.00384546,1364,0,37.30429594,129.3424941,742.8587657,17.642101,56709.48055,204105.7362,1943483,0,1.20E+08,94128.80709,276442.8865,2027016,0,1.19E+08,142722.1434,330074.0032,2029926,14,0,0,0,0,25432,16772,10.63210544,7.009995559,0,1364,42.08720379,87.28781481,7619.162615,0,0,0,1,0,0,0,0,0,42.10715979,45.27380016,37.30429594,0,0,0,0,0,0,1271,57543,838,31261,64240,62752,1128,20,0,0,0,0,0,0,0,0,Benign
3389,17,02-03-2018 09:37,116053282,830,1155,115759,1079976,1232,12,139.4686747,333.9485682,1232,12,935.0441558,456.745877,10303.32774,17.10421253,58494.59778,731805.5542,1.49E+07,0,1.16E+08,139991.8963,1139544.703,1.50E+07,0,1.16E+08,100437.9913,965999.3813,1.51E+07,8,0,0,0,0,6640,9240,7.151887355,9.952325174,12,1232,602.7024169,567.4940047,322049.4454,0,0,0,0,0,0,0,0,1,603.0060453,139.4686747,935.0441558,0,0,0,0,0,0,830,115759,1155,1079976,-1,-1,829,8,9195099.6,1.72E+07,3.96E+07,117315,1.40E+07,2017645.485,1.49E+07,1.04E+07,Benign
443,6,02-03-2018 09:24,59006203,16,19,2123,4892,979,0,132.6875,250.8730672,1460,0,257.4736842,458.3554381,118.885806,0.593157977,1735476.559,1.01E+07,5.88E+07,0,5.90E+07,3932242.533,1.52E+07,5.88E+07,28,5.90E+07,3276680.944,1.39E+07,5.89E+07,0,0,0,0,0,332,392,0.271157932,0.322000045,0,1460,194.8611111,374.1649867,139999.4373,0,0,1,1,0,0,0,1,1,200.4285714,132.6875,257.4736842,0,0,0,0,0,0,16,2123,19,4892,8192,251,8,20,188313,0,188313,188313,5.88E+07,0,5.88E+07,5.88E+07,Benign
443,6,02-03-2018 09:38,115890863,25,22,1753,7456,515,0,70.12,155.3258188,1460,0,338.9090909,542.1993052,79.46269241,0.405553974,2519366.587,4305569.115,1.00E+07,0,1.16E+08,4828785.958,4982592.258,1.00E+07,22,1.11E+08,5279011.333,5106537.982,1.00E+07,0,0,0,0,0,512,584,0.215720199,0.189833775,0,1460,191.8541667,403.0640617,162460.6379,0,0,1,1,0,0,0,1,0,195.9361702,70.12,338.9090909,0,0,0,0,0,0,25,1753,22,7456,8192,1047,17,20,69165.66667,166639.6829,598317,20905,9588404.417,1441690.058,1.00E+07,5010737,Benign
443,6,02-03-2018 09:38,115891304,25,22,1720,7478,506,0,68.8,151.9070439,1460,0,339.9090909,542.1141954,79.36747351,0.40555243,2519376.174,4311349.818,1.00E+07,1,1.16E+08,4828804.333,4992321.311,1.00E+07,13,1.11E+08,5269345.333,5117519.168,1.00E+07,1,0,0,0,0,512,584,0.215719378,0.189833053,0,1460,191.625,402.7319274,162193.0053,0,0,1,1,0,0,0,1,0,195.7021277,68.8,339.9090909,0,0,0,0,0,0,25,1720,22,7478,8192,1047,17,20,51369.66667,105256.768,385604,20809,9606237.917,1383196.175,1.00E+07,5214227,Benign
443,6,02-03-2018 09:38,115891898,24,22,1655,7456,435,0,68.95833333,146.8996934,1460,0,338.9090909,542.2025548,78.61636713,0.396921621,2575375.511,4345004.477,1.00E+07,1,1.16E+08,5038778.174,4998205.548,1.00E+07,15,1.11E+08,5266409.19,5120972.013,1.00E+07,1,0,0,0,0,492,584,0.207089541,0.18983208,0,1460,193.8510638,404.9916789,164018.2599,0,0,1,1,0,0,0,1,0,198.0652174,68.95833333,338.9090909,0,0,0,0,0,0,24,1655,22,7456,8192,1047,17,20,45932.83333,86586.33705,320881,20824,9611724.083,1365314.809,1.00E+07,5276475,Benign
443,6,02-03-2018 09:38,115892417,24,22,1675,7458,446,0,69.79166667,149.0444868,1460,0,339,542.1940436,78.80584629,0.396919843,2575387.044,4344756.19,1.00E+07,1,1.16E+08,5038800.739,4997790.945,1.00E+07,13,1.11E+08,5265662.524,5120488.61,1.00E+07,1,0,0,0,0,492,584,0.207088614,0.189831229,0,1460,194.3191489,405.2598794,164235.5698,0,0,1,1,0,0,0,1,0,198.5434783,69.79166667,339,0,0,0,0,0,0,24,1675,22,7458,8192,1047,17,20,45724.83333,85829.49361,318270,20853,9611975.5,1360347.792,1.00E+07,5292627,Benign
443,6,02-03-2018 09:38,115892838,24,22,1689,7458,458,0,70.375,150.5840261,1460,0,339,542.1940436,78.92636126,0.396918401,2575396.4,4344783.898,1.00E+07,1,1.16E+08,5038819.043,4997867.978,1.00E+07,13,1.11E+08,5265664.333,5120576.772,1.00E+07,1,0,0,0,0,492,584,0.207087862,0.18983054,0,1460,194.6170213,405.4509863,164390.5023,0,0,1,1,0,0,0,1,0,198.8478261,70.375,339,0,0,0,0,0,0,24,1689,22,7458,8192,1047,17,20,45698.75,85616.68141,317568,20867,9612036.667,1360298.856,1.00E+07,5292832,Benign
443,6,02-03-2018 09:38,115893205,24,22,1667,7456,440,0,69.45833333,148.1764457,1460,0,338.9090909,542.1993052,78.71902412,0.396917145,2575404.556,4344787.047,1.00E+07,1,1.16E+08,5038835,4997855.957,1.00E+07,12,1.11E+08,5265669.667,5120564.899,1.00E+07,1,0,0,0,0,492,584,0.207087206,0.189829939,0,1460,194.106383,405.1418557,164139.9232,0,0,1,1,0,0,0,1,0,198.326087,69.45833333,338.9090909,0,0,0,0,0,0,24,1667,22,7456,8192,1047,17,20,45709.25,85687.7112,317804,20842,9612056.833,1360267.537,1.00E+07,5292952,Benign
50386,6,02-03-2018 09:39,49,3,1,31,0,31,0,10.33333333,17.89785834,0,0,0,0,632653.0612,81632.65306,16.33333333,5.033222957,21,11,49,24.5,10.60660172,32,17,0,0,0,0,0,0,0,0,0,60,20,61224.4898,20408.16327,0,31,6.2,13.86362146,192.2,0,0,0,0,1,0,0,0,0,7.75,10.33333333,0,0,0,0,0,0,0,3,31,1,0,1047,0,1,20,0,0,0,0,0,0,0,0,Benign
50385,6,02-03-2018 09:39,34,3,1,31,0,31,0,10.33333333,17.89785834,0,0,0,0,911764.7059,117647.0588,11.33333333,9.073771726,18,1,34,17,22.627417,33,1,0,0,0,0,0,0,0,0,0,60,20,88235.29412,29411.76471,0,31,6.2,13.86362146,192.2,0,0,0,0,1,0,0,0,0,7.75,10.33333333,0,0,0,0,0,0,0,3,31,1,0,1047,0,1,20,0,0,0,0,0,0,0,0,Benign
50381,6,02-03-2018 09:39,51,3,0,31,0,31,0,10.33333333,17.89785834,0,0,0,0,607843.1373,58823.52941,25.5,36.06244584,51,0,51,25.5,36.06244584,51,0,0,0,0,0,0,0,0,0,0,60,0,58823.52941,0,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.33333333,10.33333333,0,0,0,0,0,0,0,3,31,0,0,1047,-1,1,20,0,0,0,0,0,0,0,0,Benign
80,6,02-03-2018 09:38,117410906,18,15,883,1576,436,0,49.05555556,140.7724372,788,0,105.0666667,277.2702309,20.94353995,0.28106418,3669090.813,4754334.151,1.00E+07,15,1.17E+08,6906523.882,4493242.013,1.00E+07,192,1.12E+08,8007016,4015170.724,1.00E+07,492,0,0,0,0,372,444,0.153307734,0.127756445,0,788,72.32352941,209.2010372,43765.07398,0,0,1,1,0,0,0,1,0,74.51515152,49.05555556,105.0666667,0,0,0,0,0,0,18,883,15,1576,8192,290,13,20,190854.3636,594856.8303,1984415,11316,9999889.273,13079.71077,1.00E+07,9960461,Benign
443,6,02-03-2018 09:38,115445840,21,21,821,3783,453,0,39.0952381,107.2286831,1460,0,180.1428571,442.3602927,39.88017238,0.363806959,2815752.195,4471042.277,1.00E+07,0,1.15E+08,5772292,4939515.048,1.00E+07,12,1.10E+08,5523814.15,5112024.678,1.00E+07,0,0,0,0,0,432,428,0.18190348,0.18190348,0,1460,107.0697674,322.3515085,103910.495,0,0,1,1,0,0,0,1,1,109.6190476,39.0952381,180.1428571,0,0,0,0,0,0,21,821,21,3783,8192,5159,15,20,42363.18182,57007.72146,214246,24953,1.00E+07,15943.01128,1.00E+07,9952915,Benign
80,6,02-03-2018 09:38,115563150,20,19,1304,5892,431,0,65.2,157.659393,1460,0,310.1052632,544.1460072,62.26898453,0.337477821,3041135.526,4572956.523,1.00E+07,1,1.16E+08,6082271.053,4880671.186,1.00E+07,151,1.11E+08,6144114.056,5018138.501,1.00E+07,1,0,0,0,0,412,524,0.173065549,0.164412272,0,1460,179.9,405.7149941,164604.6564,0,0,1,1,0,0,0,1,0,184.5128205,65.2,310.1052632,0,0,0,0,0,0,20,1304,19,5892,8192,1013,14,20,50518.45455,65162.48584,246985,30559,1.00E+07,6022.208645,1.00E+07,9999652,Benign
443,6,02-03-2018 09:38,115602814,22,20,662,7487,305,0,30.09090909,77.35934031,1460,0,374.35,596.1523361,70.49136364,0.363312955,2819580.829,4481116.237,1.00E+07,0,1.16E+08,5504895.905,4975838.117,1.00E+07,11,1.10E+08,5804734.105,5073674.385,1.00E+07,0,0,0,0,0,452,544,0.190306786,0.173006169,0,1460,189.5116279,440.6860654,194204.2082,0,0,1,1,0,0,0,1,0,194.0238095,30.09090909,374.35,0,0,0,0,0,0,22,662,20,7487,8192,980,15,20,20700.75,32384.28541,123534,11203,9612866.167,1357684.725,1.00E+07,5301646,Benign
443,6,02-03-2018 09:38,115447470,21,21,818,3783,451,0,38.95238095,106.7677274,1460,0,180.1428571,442.3602927,39.85362347,0.363801823,2815791.951,4472039.678,1.00E+07,0,1.15E+08,5772373.5,4941058.364,1.00E+07,13,1.10E+08,5522304.25,5113690.614,1.00E+07,0,0,0,0,0,432,428,0.181900911,0.181900911,0,1460,107,322.293714,103873.2381,0,0,1,1,0,0,0,1,1,109.547619,38.95238095,180.1428571,0,0,0,0,0,0,21,818,21,3783,8192,5156,15,20,39401.63636,48143.00945,184557,24715,1.00E+07,16088.46348,1.00E+07,9952716,Benign
50393,6,02-03-2018 09:40,0,2,0,0,0,0,0,0,0,0,0,0,0,NaN,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5187,-1,0,20,0,0,0,0,0,0,0,0,Benign
50394,6,02-03-2018 09:40,23,2,0,0,0,0,0,0,0,0,0,0,0,0,86956.52174,23,0,23,23,23,23,0,23,23,0,0,0,0,0,0,0,0,0,40,0,86956.52174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5190,-1,0,20,0,0,0,0,0,0,0,0,Benign
443,6,02-03-2018 09:38,119973390,16,17,1834,6144,480,0,114.625,157.9244017,1380,0,361.4117647,522.9587769,66.49807928,0.275060995,3749168.438,1.45E+07,5.89E+07,1,1.20E+08,7991921.267,2.07E+07,5.89E+07,28,1.20E+08,7492433.188,2.01E+07,5.91E+07,1,0,0,0,0,332,344,0.133362907,0.141698088,0,1380,234.6470588,401.0817858,160866.5989,0,0,1,1,0,0,0,1,1,241.7575758,114.625,361.4117647,0,0,0,0,0,0,16,1834,17,6144,8192,19832,9,20,1070128,1292652.007,1984171,156085,5.89E+07,94376.83498,5.89E+07,5.88E+07,Benign
443,6,02-03-2018 09:39,29999743,1,10,46,445,46,46,46,0,46,31,44.5,4.74341649,16.36680688,0.366669808,2999974.3,4806492.475,1.48E+07,1,0,0,0,0,0,3.00E+07,3333304.667,4973950.985,1.48E+07,62148,1,0,0,0,20,200,0.033333619,0.333336189,31,46,44.75,4.330127019,18.75,0,1,0,0,1,0,0,0,10,48.81818182,46,44.5,0,0,0,0,0,0,1,46,10,445,155,155,0,20,7317331,0,7317331,7317331,1.13E+07,5068921.831,1.48E+07,7679240,Benign
445,6,02-03-2018 09:40,261034,3,1,0,0,0,0,0,0,0,0,0,0,0,15.32367431,87011.33333,150650.0302,260967,0,261034,130517,184578.9115,261034,0,0,0,0,0,0,0,0,0,0,72,32,11.49275573,3.830918578,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0,0,0,0,0,0,0,0,Benign
443,6,02-03-2018 09:38,111919038,9,4,169,184,46,0,18.77777778,22.7364123,46,46,46,0,3.15406571,0.116155394,9326586.5,2.18E+07,5.80E+07,12,1.12E+08,1.40E+07,2.59E+07,5.80E+07,18,5.81E+07,1.94E+07,3.34E+07,5.80E+07,73198,1,0,0,0,204,80,0.080415273,0.035740121,0,46,28.5,22.39076046,501.3461538,0,1,0,0,1,0,0,0,0,30.69230769,18.77777778,46,0,0,0,0,0,0,9,169,4,184,257,136,3,20,97650,1274.20642,98551,96749,5.59E+07,2976389.926,5.80E+07,5.38E+07,Benign
443,6,02-03-2018 09:38,111923141,7,2,169,92,46,0,24.14285714,23.19790631,46,46,46,0,2.331957428,0.080412325,1.40E+07,2.59E+07,5.80E+07,17,1.12E+08,1.87E+07,2.89E+07,5.80E+07,17,5.81E+07,5.81E+07,0,5.81E+07,5.81E+07,1,0,0,0,140,40,0.06254292,0.017869406,0,46,30.7,21.68486415,470.2333333,0,1,0,0,1,0,0,0,0,34.11111111,24.14285714,46,0,0,0,0,0,0,7,169,2,92,256,145,3,20,68994,9456.846092,75681,62307,5.59E+07,2984564.787,5.80E+07,5.38E+07,Benign
50339,6,02-03-2018 09:40,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,0,2000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,145,-1,0,20,0,0,0,0,0,0,0,0,Benign
50355,6,02-03-2018 09:40,52,3,1,77,0,46,0,25.66666667,23.45918441,0,0,0,0,1480769.231,76923.07692,17.33333333,18.23001189,37,1,52,26,35.35533906,51,1,0,0,0,0,0,1,0,0,0,60,20,57692.30769,19230.76923,0,46,24.6,23.27659769,541.8,0,1,0,0,1,0,0,0,0,30.75,25.66666667,0,0,0,0,0,0,0,3,77,1,0,136,0,1,20,0,0,0,0,0,0,0,0,Benign
445,6,02-03-2018 09:40,148144,3,1,0,0,0,0,0,0,0,0,0,0,0,27.00075602,49381.33333,85467.7658,148071,1,148144,74072,104752.2128,148143,1,0,0,0,0,0,0,0,0,0,72,32,20.25056702,6.750189005,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0,0,0,0,0,0,0,0,Benign
445,6,02-03-2018 09:40,155075,3,1,0,0,0,0,0,0,0,0,0,0,0,25.79397066,51691.66667,89434.73224,154962,52,155075,77537.5,109568.3171,155014,61,0,0,0,0,0,0,0,0,0,72,32,19.34547799,6.448492665,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0,0,0,0,0,0,0,0,Benign
53,17,02-03-2018 09:27,416,1,1,36,52,36,36,36,0,52,52,52,0,211538.4615,4807.692308,416,0,416,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2403.846154,2403.846154,36,52,41.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,62,36,52,0,0,0,0,0,0,1,36,1,52,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
443,6,02-03-2018 09:38,117803964,11,12,1139,560,428,0,103.5454545,163.1069365,114,0,46.66666667,39.32228915,14.42226511,0.19523961,5354725.636,1.72E+07,5.89E+07,5,1.18E+08,1.18E+07,2.47E+07,5.89E+07,247,1.18E+08,1.07E+07,2.37E+07,5.91E+07,12,1,0,0,0,220,240,0.093375466,0.101864144,0,428,74.95833333,114.6391234,13142.12862,0,1,0,0,1,0,0,0,1,78.2173913,103.5454545,46.66666667,0,0,0,0,0,0,11,1139,12,560,255,201,6,20,254987.5,140010.6782,353990,155985,5.86E+07,519105.4728,5.89E+07,5.82E+07,Benign
